,timestamp,x_acc,y_acc,z_acc,roll,pitch,yaw,left_obj,right_obj,center_obj,bbox_x,bbox_y,bbox_h,bbox_w,bbox_label,bbox_confidence,robo_x_vel,robo_y_vel,robo_yaw_rate,imu_calibration,gyro_calibration,accel_calibration,mag_calibration
456,80.68794012069702,-0.51,-0.51,-6.22,69.75,12.875,5.4375,False,False,False,80.15177726745605,0.5301380157470703,-201.62486076354983,-79.91585731506348,bottle,0.83984375,0.0,-0.0,-0.0,0,0,0,2
457,80.85819292068481,-5.55,0.2,-2.0,74.375,10.25,2.0,False,False,False,67.99418449401855,0.0,-201.10889434814453,-94.19674873352051,bottle,0.41796875,0.0,-0.0,-0.0,0,0,0,2
458,81.02114701271057,-3.0700000000000003,0.86,0.53,71.125,7.8125,5.6875,False,False,False,0.0,123.72068405151367,-180.27931594848633,-316.69620513916016,bed,0.2109375,0.0,-0.0,-0.0,0,0,0,2
459,81.18477296829224,-2.97,-0.22,-1.62,69.9375,9.4375,5.125,False,False,False,67.84262657165527,0.9787654876708984,-164.92016792297363,-95.93335151672363,bottle,0.83984375,0.0,-0.0,-0.0,0,0,0,2
460,81.34828209877014,-4.2,9.02,-0.1,70.5,6.625,1.875,False,False,False,72.14390754699707,3.513164520263672,-164.6799087524414,-85.74642181396484,bottle,0.5,0.0,-0.0,-0.0,0,0,0,2
461,81.51117300987244,-3.58,0.14,-0.59,67.875,9.0625,2.5,False,False,False,72.14390754699707,3.513164520263672,-164.6799087524414,-85.74642181396484,bottle,0.5,0.0,-0.0,-0.0,0,0,0,2
462,81.6742959022522,-0.71,1.6500000000000001,-3.09,66.4375,11.1875,1.8125,False,False,False,65.63984870910645,0.35386085510253906,-180.69331169128418,-103.20582389831543,bottle,0.66015625,0.0,-0.0,-0.0,0,0,0,2
463,81.837317943573,-2.58,-3.0700000000000003,5.83,72.9375,8.125,-1.125,False,False,False,66.77444458007812,0.0,-177.16588973999026,-99.503173828125,bottle,0.33984375,0.0,-0.0,-0.0,0,0,0,2
464,82.00047993659973,-2.5500000000000003,-0.75,1.99,75.125,9.25,0.5625,False,False,False,0.0,39.619741439819336,-264.38025856018066,-319.3294334411621,bed,0.58203125,0.0,-0.0,-0.0,0,0,0,2
465,82.1633529663086,-1.3,3.23,-4.12,73.5625,12.375,-0.6875,False,False,False,0.0,39.619741439819336,-264.38025856018066,-319.3294334411621,bed,0.58203125,0.0,-0.0,-0.0,0,0,0,2
466,82.32617998123169,-0.38,2.98,17.22,78.1875,9.9375,-1.5,False,False,False,9.494738578796387,0.0,-188.9729118347168,-118.70466709136963,bottle,0.83984375,0.0,-0.0,-0.0,1,0,0,2
467,82.4894790649414,-3.24,-0.73,-1.76,78.5625,10.125,2.125,False,False,False,0.0,0.0,-222.06256866455078,-97.38554954528809,bottle,0.41796875,0.0,-0.0,-0.0,0,0,0,2
468,82.65285897254944,-1.5,0.9500000000000001,-8.72,76.6875,11.8125,3.8125,False,False,False,1.6964387893676758,0.0,-210.75336456298828,-97.44323253631592,bottle,0.58203125,0.0,-0.0,-0.0,0,0,0,2
469,82.81601190567017,-3.99,-5.83,11.26,81.3125,9.0,-1.5625,False,False,False,1.6964387893676758,0.0,-210.75336456298828,-97.44323253631592,bottle,0.58203125,0.0,-0.0,-0.0,0,0,0,2
470,82.97925996780396,-3.6,1.94,1.42,81.875,9.5,0.0,False,False,False,0.0,16.00123405456543,-287.99876594543457,-319.66413497924805,bed,0.41796875,0.0,-0.0,-0.0,0,0,0,2
471,83.1423990726471,-1.49,0.7000000000000001,-5.3500000000000005,81.8125,12.75,0.9375,False,False,False,0.0,44.418678283691406,-259.5813217163086,-320.0,bed,0.7890625,0.0,-0.0,-0.0,0,0,0,2
472,83.31881809234619,0.6900000000000001,0.14,12.72,88.625,9.5625,-5.4375,False,False,False,0.0,18.113718032836914,-285.8862819671631,-319.66413497924805,bed,0.5,0.0,-0.0,-0.0,0,0,0,2
473,83.49136090278625,-0.81,-5.89,2.1,90.6875,5.6875,0.4375,False,False,False,0.0,44.418678283691406,-259.5813217163086,-319.3317985534668,bed,0.83984375,0.0,-0.0,-0.0,0,0,0,2
474,83.65898990631104,-1.77,-1.82,-5.2700000000000005,86.8125,7.5,0.625,False,False,False,0.0,44.418678283691406,-259.5813217163086,-319.3317985534668,bed,0.83984375,0.0,-0.0,-0.0,0,0,0,2
475,83.82221007347107,-6.7,3.22,1.87,92.5625,8.1875,-6.125,False,False,False,0.2232074737548828,38.90044212341309,-265.0995578765869,-317.56041526794434,bed,0.83984375,0.0,-0.0,-0.0,0,0,0,2
476,83.9851438999176,-3.99,1.52,-3.75,114.625,9.3125,-15.125,False,False,False,0.455169677734375,35.374908447265625,-268.6250915527344,-319.5448303222656,bed,0.73046875,0.0,-0.0,-0.0,0,0,0,2
477,84.14844799041748,-1.29,-0.59,-3.24,122.875,6.9375,-18.5,False,False,False,0.455169677734375,25.583992004394535,-278.41600799560547,-319.5448303222656,bed,0.7890625,0.0,-0.0,-0.0,0,0,0,2
478,84.31166291236877,-6.32,0.88,4.99,127.5625,3.875,-15.8125,False,False,False,0.455169677734375,25.583992004394535,-278.41600799560547,-319.5448303222656,bed,0.7890625,0.0,-0.0,-0.0,0,0,0,2
479,84.47629189491272,-4.73,-0.21,-2.7800000000000002,147.5625,1.1875,-17.0,False,False,False,1.5796089172363281,17.92245864868164,-282.16190338134766,-314.8476028442383,bed,0.33984375,0.0,-0.0,-0.0,0,0,0,2
480,84.64036703109741,-0.23,-0.64,-3.68,146.5,7.5625,-17.0625,0.0,0.0,0.0,,,,,,,0.0,-0.0,-0.0,0.0,0.0,0.0,2.0
481,84.80491089820862,1.05,-4.3,-3.63,149.25,8.3125,-16.1875,0.0,0.0,0.0,,,,,,,0.0,-0.0,-0.0,1.0,0.0,0.0,2.0
482,84.96885991096497,-2.14,0.28,-7.0200000000000005,149.0625,5.1875,-14.5,0.0,0.0,0.0,,,,,,,0.0,-0.0,-0.0,1.0,0.0,0.0,2.0
483,85.13241410255432,-2.65,-4.29,-7.7,146.3125,8.5,-10.5,0.0,0.0,0.0,,,,,,,0.0,-0.0,-0.0,1.0,0.0,0.0,2.0
484,85.29601311683655,1.55,-1.1400000000000001,-0.09,149.0625,9.9375,-14.9375,False,False,False,287.66408920288086,67.56193161010742,-50.724277496337905,-20.3485107421875,chair,0.2109375,0.0,-0.0,-0.0,1,0,0,2
485,85.4600100517273,-3.0500000000000003,-0.56,-3.0,146.4375,8.5,-14.1875,False,False,False,237.85812377929688,87.60007858276369,-35.20000457763672,-37.86842346191406,chair,0.41796875,0.0,-0.0,-0.0,2,0,0,2
486,85.62344193458557,-2.27,-0.34,-7.61,144.125,9.0,-11.0625,0.0,0.0,0.0,,,,,,,0.0,-0.0,-0.0,2.0,0.0,0.0,2.0
487,85.78702402114868,0.41000000000000003,-2.14,-0.5,146.75,8.4375,-16.4375,False,False,False,1.2509918212890625,51.31707191467285,-252.68292808532715,-315.5048370361328,bed,0.73046875,0.0,-0.0,-0.0,1,0,0,2
488,85.95107412338257,-2.39,-0.81,-4.67,156.125,5.0625,-18.6875,False,False,False,1.2509918212890625,51.31707191467285,-252.68292808532715,-315.5048370361328,bed,0.73046875,0.0,-0.0,-0.0,0,0,0,2
489,86.11459803581238,-1.54,-1.28,-4.69,158.4375,6.8125,-21.625,False,False,False,1.577291488647461,49.7184944152832,-254.2815055847168,-314.85222816467285,bed,0.26953125,0.0,-0.0,-0.0,1,0,0,2
490,86.27751994132996,-1.36,-6.55,5.65,157.125,9.3125,-16.3125,False,False,False,0.0,43.418922424316406,-260.5810775756836,-319.3317985534668,umbrella,0.41796875,0.0,-0.0,-0.0,1,0,0,2
491,86.44064712524414,-0.6900000000000001,-2.92,-3.83,164.75,4.5625,-18.9375,0.0,0.0,0.0,,,,,,,0.0,-0.0,-0.0,1.0,0.0,0.0,2.0
492,86.60404300689697,-4.48,2.32,2.31,163.875,5.125,-19.9375,False,False,False,1.5796089172363281,49.204473495483406,-252.86946296691895,-314.8476028442383,bed,0.7890625,0.0,-0.0,-0.0,1,0,0,2
493,86.76709198951721,-0.45,-1.7,3.29,164.625,8.4375,-16.75,False,False,False,1.5796089172363281,49.204473495483406,-252.86946296691895,-314.8476028442383,bed,0.7890625,0.0,-0.0,-0.0,1,0,0,2
494,86.92990899085999,1.16,-0.26,-1.76,168.5,5.25,-19.375,False,False,False,0.2232074737548828,100.26360511779787,-203.73639488220215,-317.56041526794434,bed,0.33984375,0.0,-0.0,-0.0,1,0,0,2
495,87.09296107292175,-5.32,-3.31,16.26,164.0625,10.5625,-17.5625,False,False,False,3.0974674224853516,54.26391601562501,-249.736083984375,-311.8118953704834,bed,0.26953125,0.0,-0.0,-0.0,1,0,0,2
496,87.25626707077026,-1.48,-3.59,-0.01,165.6875,14.9375,-13.4375,False,False,False,3.0974674224853516,54.26391601562501,-249.736083984375,-311.8118953704834,bed,0.26953125,0.0,-0.0,-0.0,2,0,0,2
497,87.41997003555298,1.98,0.92,-2.2800000000000002,155.375,14.8125,-15.5,False,False,False,156.91177368164062,142.28785514831543,-34.56280708312988,-34.56279754638672,chair,0.33984375,0.0,-0.0,-0.0,2,0,0,2
498,87.58286809921265,-0.92,-3.5700000000000003,4.24,149.125,15.5,-14.1875,0.0,0.0,0.0,,,,,,,0.0,-0.0,-0.0,3.0,0.0,0.0,2.0
499,87.74580693244934,-2.68,-2.56,-2.45,154.625,16.1875,-11.8125,False,False,False,206.4186668395996,95.12168884277344,-69.15325164794922,-84.45663452148438,airplane,0.33984375,0.0,-0.0,-0.0,3,0,0,2
500,87.90905904769897,-0.27,-1.3,-3.54,147.3125,11.8125,-11.6875,False,False,False,9.612483978271484,89.77686882019043,-189.34128761291504,-304.13848876953125,bed,0.2109375,0.0,-0.0,-0.0,3,0,0,2
501,88.07250499725342,-10.4,-10.61,15.83,145.3125,8.4375,-15.5625,False,False,False,3.071279525756836,96.38211250305177,-207.61788749694824,-316.92872047424316,bed,0.26953125,0.0,-0.0,-0.0,3,0,0,2
502,88.23588705062866,-2.27,0.99,-0.54,143.125,10.75,-12.5,False,False,False,0.2232074737548828,66.76082611083984,-237.23917388916016,-317.56041526794434,bed,0.66015625,0.0,-0.0,-0.0,3,0,0,2
503,88.39946699142456,0.17,-1.07,-1.94,149.375,4.8125,-15.5625,False,False,False,0.2232074737548828,66.76082611083984,-237.23917388916016,-317.56041526794434,bed,0.66015625,0.0,-0.0,-0.0,1,0,0,2
504,88.56271600723267,-11.67,-15.01,5.24,145.75,5.75,-17.0625,False,False,False,1.5796089172363281,57.03847885131836,-246.96152114868164,-314.8476028442383,bed,0.5,0.0,-0.0,-0.0,1,0,0,2
505,88.72591209411621,-1.6400000000000001,-1.22,-1.31,147.0,8.6875,-14.6875,False,False,False,0.455169677734375,53.429555892944336,-250.57044410705566,-319.5448303222656,bed,0.41796875,0.0,-0.0,-0.0,1,0,0,2
506,88.88936400413513,-1.04,0.28,-4.84,153.5,5.4375,-17.0,0.0,0.0,0.0,,,,,,,0.0,-0.0,-0.0,1.0,0.0,0.0,2.0
507,89.05536198616028,-7.42,-10.11,7.140000000000001,152.125,4.625,-17.375,False,False,False,1.5796089172363281,54.749746322631836,-249.25025367736816,-314.8476028442383,bed,0.26953125,0.0,-0.0,-0.0,1,0,0,2
508,89.21872591972351,-0.93,-1.24,-3.93,153.0625,7.25,-14.875,False,False,False,1.5796089172363281,54.749746322631836,-249.25025367736816,-314.8476028442383,bed,0.26953125,0.0,-0.0,-0.0,1,0,0,2
509,89.38208794593811,-0.67,-1.18,-7.67,159.0625,3.6875,-17.625,False,False,False,1.577291488647461,60.227775573730476,-243.77222442626953,-314.85222816467285,bed,0.5,0.0,-0.0,-0.0,1,0,0,2
510,89.5451819896698,-2.43,-2.12,0.9400000000000001,156.9375,4.75,-17.0,0.0,0.0,0.0,,,,,,,0.0,-0.0,-0.0,1.0,0.0,0.0,2.0
511,89.70880007743835,-0.49,-0.78,-1.76,156.125,9.9375,-14.625,False,False,False,223.02379608154297,64.19251441955566,-69.0817642211914,-44.60716247558594,chair,0.58203125,0.0,-0.0,-0.0,2,0,0,2
512,89.87211203575134,-1.48,-0.35000000000000003,-2.24,160.4375,9.5625,-17.75,False,False,False,0.0,98.04096221923828,-205.95903778076172,-319.3294334411621,bed,0.73046875,0.0,-0.0,-0.0,2,0,0,2
513,90.03548812866211,-2.98,-1.67,0.37,158.0625,10.3125,-17.6875,False,False,False,0.0,98.04096221923828,-205.95903778076172,-319.3294334411621,bed,0.73046875,0.0,-0.0,-0.0,2,0,0,2
514,90.19876909255981,1.77,3.63,-3.21,158.6875,12.75,-16.5,False,False,False,1.5796089172363281,78.24449539184572,-222.51575469970703,-314.8476028442383,bed,0.58203125,0.0,-0.0,-0.0,2,0,0,2
515,90.3617799282074,-3.43,6.25,-1.0,158.375,9.5625,-16.75,False,False,False,1.5796089172363281,87.78130531311035,-214.53269004821777,-314.8476028442383,bed,0.66015625,0.0,-0.0,-0.0,3,0,0,2
516,90.52500009536743,-4.03,-4.05,1.75,148.9375,10.875,-14.5,False,False,False,1.5796089172363281,94.12167549133302,-209.878324508667,-314.8476028442383,bed,0.33984375,0.0,-0.0,-0.0,3,0,0,2
517,90.68819904327393,1.28,-5.04,-2.95,149.75,14.4375,-14.1875,False,False,False,0.0,92.49568939208986,-210.64918518066406,-319.3294334411621,bed,0.73046875,0.0,-0.0,-0.0,2,0,0,2
518,90.85123801231384,-3.54,7.65,-1.49,150.6875,7.8125,-16.6875,False,False,False,0.0,92.49568939208986,-210.64918518066406,-319.3294334411621,bed,0.73046875,0.0,-0.0,-0.0,3,0,0,2
519,91.01415300369263,-2.73,-1.6400000000000001,1.87,146.4375,5.8125,-11.5,False,False,False,0.0,76.1933708190918,-226.61800384521484,-319.3294334411621,bed,0.73046875,0.0,-0.0,-0.0,3,0,0,2
520,91.17742395401001,-3.19,-6.21,-3.92,147.875,4.3125,-13.4375,False,False,False,0.2232074737548828,63.91273498535157,-240.08726501464844,-317.56041526794434,bed,0.66015625,0.0,-0.0,-0.0,3,0,0,2
521,91.34076189994812,-4.03,-8.14,3.69,153.4375,1.5625,-17.875,False,False,False,1.2509918212890625,46.60243034362793,-257.39756965637207,-315.5048370361328,bed,0.2109375,0.0,-0.0,-0.0,2,0,0,2
522,91.50422811508179,-2.32,-4.17,-0.26,161.875,1.4375,-17.5,False,False,False,1.2509918212890625,46.60243034362793,-257.39756965637207,-315.5048370361328,bed,0.2109375,0.0,-0.0,-0.0,1,0,0,2
523,91.66801905632019,-0.03,0.66,-1.23,163.25,6.5625,-18.5,False,False,False,0.0,62.06051826477051,-241.9394817352295,-319.66413497924805,bed,0.83984375,0.0,-0.0,-0.0,1,0,0,2
524,91.83138298988342,2.24,-6.640000000000001,11.81,166.6875,4.3125,-20.0,False,False,False,0.0,83.03112983703613,-218.48776817321777,-319.3294334411621,bed,0.83984375,0.0,-0.0,-0.0,2,0,0,2
525,91.9946780204773,-2.61,-2.07,-0.27,165.125,8.25,-16.875,False,False,False,0.0,83.03112983703613,-218.48776817321777,-319.3294334411621,bed,0.83984375,0.0,-0.0,-0.0,2,0,0,2
526,92.1578369140625,-2.24,-0.53,-4.76,162.25,13.8125,-14.875,False,False,False,0.2232074737548828,82.99521446228027,-220.37030220031738,-317.56041526794434,bed,0.66015625,0.0,-0.0,-0.0,2,0,0,2
527,92.32092499732971,6.3500000000000005,-13.84,13.09,163.125,14.0,-18.5625,False,False,False,222.16415405273438,110.97929000854492,-59.688968658447266,-43.00682067871094,chair,0.2109375,0.0,-0.0,-0.0,2,0,0,2
528,92.48422598838806,-4.43,-1.23,-3.47,151.375,15.5625,-14.75,False,False,False,131.74246788024902,133.29060554504395,-44.63547706604004,-24.877281188964844,chair,0.2109375,0.0,-0.0,-0.0,2,0,0,2
529,92.6475920677185,-2.2600000000000002,1.31,-5.03,152.5625,14.1875,-13.625,False,False,False,131.74246788024902,133.29060554504395,-44.63547706604004,-24.877281188964844,chair,0.2109375,0.0,-0.0,-0.0,2,0,0,2
530,92.81091499328613,-0.5,-0.78,-1.3800000000000001,158.625,9.0,-17.625,False,False,False,108.80862236022949,117.70580291748047,-54.534969329833984,-57.54754066467285,tv,0.26953125,0.0,-0.0,-0.0,2,0,0,2
531,92.9740788936615,-1.49,-2.24,-1.1,155.1875,5.6875,-14.8125,False,False,False,105.48900604248047,119.27787780761719,-55.54035186767578,-57.547550201416016,tv,0.33984375,0.0,-0.0,-0.0,2,0,0,2
532,93.14868497848511,-1.42,-0.45,-7.8100000000000005,154.6875,6.6875,-13.75,False,False,False,3.0974674224853516,71.09196662902832,-232.78449058532715,-311.8118953704834,bed,0.26953125,0.0,-0.0,-0.0,2,0,0,2
533,93.31233596801758,0.72,-1.76,-0.67,156.875,8.75,-17.75,False,False,False,282.1694564819336,8.434600830078125,-75.6888198852539,-30.39470672607422,chair,0.41796875,0.0,-0.0,-0.0,1,0,0,2
534,93.47588205337524,-2.59,-0.93,-2.71,160.25,9.125,-17.5,False,False,False,282.1694564819336,8.434600830078125,-75.6888198852539,-30.39470672607422,chair,0.41796875,0.0,-0.0,-0.0,1,0,0,2
535,93.6393449306488,-0.72,-0.54,-2.82,160.8125,10.875,-18.25,False,False,False,61.388893127441406,106.35779380798341,-60.78938484191893,-59.75074768066406,tv,0.5,0.0,-0.0,-0.0,1,0,0,2
536,93.80265712738037,0.1,-1.74,0.58,164.25,11.3125,-17.6875,False,False,False,0.0,71.97696685791016,-232.02303314208984,-319.3294334411621,bed,0.66015625,0.0,-0.0,-0.0,1,0,0,2
537,93.96596312522888,-2.08,1.8900000000000001,-6.2,158.5,10.0,-16.125,False,False,False,50.35551071166992,102.17682838439943,-60.852308273315415,-70.35533905029297,tv,0.66015625,0.0,-0.0,-0.0,2,0,0,2
538,94.12982702255249,-0.9500000000000001,-1.6300000000000001,-3.64,157.25,10.9375,-18.0,False,False,False,0.2232074737548828,96.38211250305177,-207.61788749694824,-317.56041526794434,bed,0.41796875,0.0,-0.0,-0.0,2,0,0,2
539,94.29362607002258,-1.3800000000000001,-2.87,0.19,159.3125,14.0,-14.4375,False,False,False,0.2232074737548828,96.38211250305177,-207.61788749694824,-317.56041526794434,bed,0.41796875,0.0,-0.0,-0.0,2,0,0,2
540,94.45829510688782,-1.28,-2.61,-1.8,150.625,11.75,-14.125,False,False,False,78.76906394958496,122.71343231201172,-54.47856903076172,-55.54035186767578,tv,0.41796875,0.0,-0.0,-0.0,2,0,0,2
541,94.62263011932373,-1.69,1.83,-10.43,147.125,11.6875,-15.8125,False,False,False,71.95951461791992,122.46036529541016,-66.60335540771487,-53.54776382446289,tv,0.2109375,0.0,-0.0,-0.0,2,0,0,2
542,94.78619289398193,-1.46,-2.71,-0.88,149.8125,14.1875,-12.9375,False,False,False,279.95336532592773,60.509796142578125,-81.42662048339844,-36.48670196533203,chair,0.66015625,0.0,-0.0,-0.0,2,0,0,2
543,94.95009899139404,-2.92,-3.99,-2.82,149.375,10.5,-15.3125,False,False,False,133.91507148742676,100.68327903747559,-55.54035186767581,-60.789384841918945,tv,0.2109375,0.0,-0.0,-0.0,2,0,0,2
544,95.11380696296692,-2.99,-0.13,-5.14,147.875,7.75,-14.75,False,False,False,120.18661499023438,68.4199047088623,-63.116703033447266,-67.83123016357422,tv,0.33984375,0.0,-0.0,-0.0,2,0,0,2
545,95.27742195129395,-0.96,-1.22,-0.92,155.9375,9.0625,-14.1875,False,False,False,117.84578323364258,63.87860298156739,-59.750747680664055,-64.2138671875,tv,0.33984375,0.0,-0.0,-0.0,2,0,0,2
546,95.44111800193787,-0.51,-0.86,-5.5600000000000005,158.875,4.5625,-16.5,False,False,False,117.84578323364258,63.87860298156739,-59.750747680664055,-64.2138671875,tv,0.33984375,0.0,-0.0,-0.0,2,0,0,2
547,95.60432004928589,-5.6000000000000005,-4.89,-1.93,155.5625,4.9375,-16.5,False,False,False,64.1035270690918,67.30748653411865,-67.8312349319458,-64.28031921386719,tv,0.41796875,0.0,-0.0,-0.0,2,0,0,2
548,95.76764297485352,-0.41000000000000003,-2.62,2.31,163.25,5.0,-18.0625,False,False,False,66.04543685913086,58.48422050476075,-59.75074768066407,-70.35533905029297,tv,0.5,0.0,-0.0,-0.0,1,0,0,2
549,95.93124794960022,2.45,0.02,-0.81,173.125,1.4375,-18.4375,False,False,False,0.0,30.749549865722656,-273.25045013427734,-319.66413497924805,bed,0.5,0.0,-0.0,-0.0,1,0,0,2
550,96.09694290161133,-6.25,-0.87,1.83,172.3125,3.25,-21.5,True,False,True,0.0,30.749549865722656,-273.25045013427734,-319.66413497924805,bed,0.5,0.0,-0.0,-0.0,1,0,0,2
551,96.26255798339844,-1.58,-6.44,2.25,170.375,6.9375,-18.5,True,False,True,0.0,74.617018699646,-72.97337055206299,-56.38151168823242,tv,0.7890625,0.0,-0.0,-0.0,1,0,0,2
552,96.42759299278259,3.17,-4.63,0.6900000000000001,174.0625,3.5,-20.625,True,False,True,0.7551670074462891,47.412662506103516,-244.3063354492188,-207.26778984069824,cat,0.41796875,0.0,-0.0,-0.0,1,0,0,2
553,96.59285593032837,-7.29,-8.11,14.93,172.5625,2.0625,-21.625,1.0,0.0,1.0,,,,,,,0.0,-0.0,-0.0,1.0,0.0,0.0,2.0
554,96.75889706611633,0.0,-4.39,4.0,177.0625,5.375,-17.625,False,False,False,1.2754440307617188,86.93175315856934,-217.06824684143066,-315.4559326171875,bed,0.26953125,0.0,-0.0,-0.0,1,0,0,2
555,96.92502093315125,1.32,-0.8,-1.86,179.5,3.0,-20.3125,False,False,False,0.0,95.11637687683105,-79.9526309967041,-47.09492206573486,tv,0.33984375,0.0,-0.0,-0.0,1,0,0,2
556,97.09076499938965,-10.5,-12.38,10.370000000000001,177.875,3.0625,-22.1875,False,False,False,0.0,95.11637687683105,-79.9526309967041,-47.09492206573486,tv,0.33984375,0.0,-0.0,-0.0,1,0,0,2
557,97.25644397735596,-0.48,-6.2,-0.61,178.0,7.625,-16.5,False,False,False,119.71644401550293,73.39150905609131,-77.08420276641846,-33.91561508178711,chair,0.41796875,0.0,-0.0,-0.0,1,0,0,2
558,97.42234492301941,2.86,-2.43,0.22,173.6875,7.5625,-19.625,False,False,False,137.4018955230713,83.9537239074707,-69.0817642211914,-40.713300704956055,chair,0.5,0.0,-0.0,-0.0,1,0,0,2
559,97.58762311935425,1.3,3.5700000000000003,11.23,169.375,4.6875,-18.8125,False,False,False,0.0,109.6185874938965,-75.68881988525389,-71.59975051879883,tv,0.41796875,0.0,-0.0,-0.0,1,0,0,2
560,97.75359797477722,-2.04,-4.45,2.08,168.8125,7.5,-14.6875,False,False,False,8.767766952514648,78.89506340026855,-225.10493659973145,-306.1674213409424,bed,0.41796875,0.0,-0.0,-0.0,1,0,0,2
561,97.91930103302002,1.51,0.98,-0.76,167.8125,5.3125,-17.8125,False,False,False,8.767766952514648,78.89506340026855,-225.10493659973145,-306.1674213409424,bed,0.41796875,0.0,-0.0,-0.0,2,0,0,2
562,98.08554697036743,-5.17,-1.23,2.66,158.75,7.4375,-17.0,False,False,False,0.0,85.98743438720703,-79.95262145996094,-73.37383270263672,tv,0.2109375,0.0,-0.0,-0.0,2,0,0,2
563,98.25134611129761,-3.09,-8.33,-2.44,162.5,10.625,-13.0625,False,False,False,0.782470703125,85.78296661376953,-73.04889678955078,-86.01365089416504,tv,0.2109375,0.0,-0.0,-0.0,2,0,0,2
564,98.41736698150635,1.1,1.6300000000000001,-0.38,154.625,8.75,-13.9375,False,False,False,32.278406620025635,101.55120849609375,-74.39559936523438,-79.95262861251831,tv,0.41796875,0.0,-0.0,-0.0,2,0,0,2
565,98.58336997032166,-5.6000000000000005,11.98,21.71,148.5,7.3125,-15.0,False,False,False,34.8610258102417,95.07988929748537,-71.72656059265135,-81.42662525177002,tv,0.41796875,0.0,-0.0,-0.0,2,0,0,2
566,98.74952507019043,-0.6900000000000001,1.27,2.5300000000000002,155.6875,7.375,-15.3125,False,False,False,1.5796089172363281,74.74960327148438,-229.25039672851562,-314.8476028442383,bed,0.41796875,0.0,-0.0,-0.0,2,0,0,2
567,98.91582798957825,-2.29,-3.49,-3.0100000000000002,156.25,3.75,-14.5625,False,False,False,66.24088287353516,68.08379650115967,-70.428147315979,-81.42662048339844,tv,0.58203125,0.0,-0.0,-0.0,2,0,0,2
568,99.081463098526,-7.47,-0.09,18.490000000000002,154.375,5.8125,-18.375,False,False,False,66.24088287353516,68.08379650115967,-70.428147315979,-81.42662048339844,tv,0.58203125,0.0,-0.0,-0.0,1,0,0,2
569,99.24686098098755,-0.05,-1.02,-1.76,160.3125,9.1875,-15.5,False,False,False,61.91973686218262,62.80185699462891,-105.56221008300781,-78.80792617797852,chair,0.73046875,0.0,-0.0,-0.0,1,0,0,2
570,99.41245293617249,1.4000000000000001,-1.3,-3.96,160.8125,6.8125,-18.8125,False,False,False,253.55276107788086,38.25996398925781,-82.92778015136719,-43.799705505371094,chair,0.58203125,0.0,-0.0,-0.0,1,0,0,2
571,99.57665705680847,-0.8200000000000001,2.94,13.83,156.875,6.5,-18.0,False,False,False,82.32477188110352,77.18808650970459,-67.8312349319458,-52.57844924926758,tv,0.41796875,0.0,-0.0,-0.0,1,0,0,2
572,99.7601490020752,-1.6500000000000001,-8.98,1.27,157.75,7.625,-14.125,False,False,False,82.32477188110352,77.18808650970459,-67.8312349319458,-52.57844924926758,tv,0.41796875,0.0,-0.0,-0.0,1,0,0,2
573,99.92365908622742,1.46,0.49,0.62,160.6875,5.0625,-17.0,False,False,False,240.18339157104492,43.23716640472413,-72.97337055206299,-51.62666320800781,chair,0.58203125,0.0,-0.0,-0.0,2,0,0,2
574,100.08813691139221,-5.8,-2.5500000000000003,16.31,152.125,6.9375,-16.8125,False,False,False,1.5796089172363281,64.26504135131836,-239.3841552734375,-314.8476028442383,bed,0.26953125,0.0,-0.0,-0.0,2,0,0,2
575,100.25211906433105,-2.85,-5.1000000000000005,4.04,150.1875,11.1875,-11.5,False,False,False,0.0,83.03112983703613,-218.48776817321777,-319.3294334411621,bed,0.33984375,0.0,-0.0,-0.0,2,0,0,2
576,100.41584396362305,1.76,0.81,2.11,152.5,7.9375,-15.4375,False,False,False,283.0975914001465,49.86585140228272,-84.45662021636963,-35.17768859863281,chair,0.33984375,0.0,-0.0,-0.0,2,0,0,2
577,100.57889890670776,-10.870000000000001,-16.88,6.73,147.4375,7.25,-14.9375,False,False,False,283.0975914001465,49.86585140228272,-84.45662021636963,-35.17768859863281,chair,0.33984375,0.0,-0.0,-0.0,2,0,0,2
578,100.74252104759216,-0.8200000000000001,-0.96,-0.7000000000000001,150.1875,8.1875,-14.75,False,False,False,223.03932189941406,49.7069787979126,-71.6524076461792,-54.534950256347656,chair,0.41796875,0.0,-0.0,-0.0,2,0,0,2
579,100.91054511070251,-1.3,0.91,-4.0600000000000005,155.125,6.5,-15.8125,False,False,False,98.08340072631836,52.63936996459961,-86.34519577026367,-84.78216171264648,tv,0.2109375,0.0,-0.0,-0.0,2,0,0,2
580,101.07403707504272,-3.39,-1.6500000000000001,4.21,150.375,7.6875,-16.5625,False,False,False,59.95112895965576,46.528263092041016,-86.34519577026367,-84.78216648101807,tv,0.2109375,0.0,-0.0,-0.0,2,0,0,2
581,101.23793911933899,-1.8900000000000001,2.04,1.77,149.6875,10.6875,-11.625,False,False,False,59.95112895965576,46.528263092041016,-86.34519577026367,-84.78216648101807,tv,0.2109375,0.0,-0.0,-0.0,2,0,0,2
582,101.40146398544312,0.15,-4.08,-2.72,153.75,6.375,-16.0,False,False,False,99.56611633300781,69.63981628417969,-82.92778015136722,-71.7265510559082,tv,0.26953125,0.0,-0.0,-0.0,2,0,0,2
