,bbox_x,bbox_y,bbox_h,bbox_w,bbox_label,bbox_confidence,time
17,4.106645584106445,42.37748146057129,-261.6225185394287,-309.7935390472412,umbrella,0.5,2.772104024887085
18,4.106645584106445,42.37748146057129,-261.6225185394287,-309.7935390472412,umbrella,0.5,2.934396982192993
19,1.5796089172363281,71.97696685791016,-232.02303314208984,-314.8476028442383,umbrella,0.58203125,3.096782922744751
20,0.2232074737548828,73.94003868103027,-230.05996131896973,-317.56041526794434,umbrella,0.5,3.259258985519409
21,4.352245330810547,71.97696685791016,-232.02303314208984,-314.8476028442383,umbrella,0.41796875,3.4217209815979004
22,4.106645584106445,44.75633621215821,-258.0689239501953,-309.7935390472412,umbrella,0.33984375,3.584512948989868
23,3.0974674224853516,68.94617080688477,-235.05382919311523,-311.8118953704834,umbrella,0.58203125,3.7473158836364746
24,0.2232074737548828,71.09196662902832,-232.78449058532715,-317.56041526794434,umbrella,0.58203125,3.909998893737793
25,0.2232074737548828,71.09196662902832,-232.78449058532715,-317.56041526794434,umbrella,0.58203125,4.072628021240234
26,1.5796089172363281,69.20433044433594,-234.79566955566406,-314.8476028442383,umbrella,0.58203125,4.235230922698975
27,1.5796089172363281,69.20433044433594,-234.79566955566406,-314.8476028442383,umbrella,0.58203125,4.397684812545776
28,0.2232074737548828,76.04697227478029,-227.95302772521973,-317.56041526794434,umbrella,0.73046875,4.5603368282318115
29,0.2232074737548828,66.09807968139648,-237.0760726928711,-317.56041526794434,umbrella,0.66015625,4.722878932952881
30,0.2232074737548828,76.04697227478029,-227.95302772521973,-317.56041526794434,umbrella,0.5,4.885188817977905
31,1.5796089172363281,74.10442352294922,-229.89557647705078,-314.8476028442383,umbrella,0.58203125,5.04781699180603
32,4.106645584106445,51.31707191467285,-252.68292808532715,-309.7935390472412,umbrella,0.41796875,5.2103188037872314
33,0.2232074737548828,71.09196662902832,-232.78449058532715,-317.56041526794434,umbrella,0.58203125,5.37283182144165
34,0.2232074737548828,71.09196662902832,-232.78449058532715,-317.56041526794434,umbrella,0.58203125,5.535368919372559
35,4.352245330810547,69.20433044433594,-234.79566955566406,-314.8476028442383,umbrella,0.41796875,5.698452949523926
36,4.352245330810547,69.20433044433594,-234.79566955566406,-314.8476028442383,umbrella,0.41796875,5.860973834991455
37,1.5796089172363281,62.05841064453125,-241.94158935546875,-314.8476028442383,umbrella,0.41796875,6.023407936096191
38,3.0974674224853516,68.94617080688477,-235.05382919311523,-311.8118953704834,umbrella,0.41796875,6.185889959335327
39,4.106645584106445,51.31707191467285,-252.68292808532715,-309.7935390472412,umbrella,0.5,6.3482139110565186
40,0.2232074737548828,73.94003868103027,-230.05996131896973,-317.56041526794434,umbrella,0.66015625,6.510555982589722
41,1.5796089172363281,69.20433044433594,-234.79566955566406,-314.8476028442383,umbrella,0.66015625,6.676098823547363
42,6.21912956237793,53.61058235168458,-248.81033897399908,-309.7935199737549,umbrella,0.41796875,6.839386940002441
43,6.21912956237793,53.61058235168458,-248.81033897399908,-309.7935199737549,umbrella,0.41796875,7.001997947692871
44,1.5796089172363281,69.20433044433594,-234.79566955566406,-314.8476028442383,umbrella,0.73046875,7.165401935577393
45,1.5796089172363281,69.20433044433594,-234.79566955566406,-314.8476028442383,umbrella,0.73046875,7.328189849853516
46,1.5796089172363281,69.20433044433594,-234.79566955566406,-314.8476028442383,umbrella,0.73046875,7.490708827972412
47,1.5796089172363281,69.20433044433594,-234.79566955566406,-314.8476028442383,umbrella,0.58203125,7.653385877609253
48,5.945539474487305,63.91273498535157,-240.08726501464844,-311.81187629699707,umbrella,0.41796875,7.815953969955444
49,4.106645584106445,44.75633621215821,-258.0689239501953,-309.7935390472412,umbrella,0.41796875,7.978507995605469
50,1.5796089172363281,69.20433044433594,-234.79566955566406,-314.8476028442383,umbrella,0.66015625,8.141686916351318
51,0.2232074737548828,76.04697227478029,-227.95302772521973,-317.56041526794434,umbrella,0.58203125,8.305363893508911
52,0.2232074737548828,76.04697227478029,-227.95302772521973,-317.56041526794434,umbrella,0.58203125,8.467752933502197
53,5.945539474487305,66.76082611083984,-237.23917388916016,-311.81187629699707,umbrella,0.5,8.630541801452637
54,3.0974674224853516,76.04697227478029,-227.95302772521973,-311.8118953704834,umbrella,0.5,8.793514013290405
55,0.2232074737548828,68.94617080688477,-235.05382919311523,-317.56041526794434,umbrella,0.58203125,8.956108808517456
56,4.106645584106445,53.61058235168458,-248.81033897399908,-309.7935390472412,umbrella,0.41796875,9.119040966033936
57,3.0974674224853516,71.09196662902832,-232.78449058532715,-311.8118953704834,umbrella,0.5,9.281993865966797
58,0.2232074737548828,68.94617080688477,-235.05382919311523,-317.56041526794434,umbrella,0.66015625,9.444746017456055
59,0.2232074737548828,68.94617080688477,-235.05382919311523,-317.56041526794434,umbrella,0.66015625,9.607244968414307
60,3.0974674224853516,76.04697227478029,-227.95302772521973,-311.8118953704834,umbrella,0.58203125,9.77144193649292
61,1.5796089172363281,69.20433044433594,-234.79566955566406,-314.8476028442383,umbrella,0.41796875,9.934453964233398
62,4.106645584106445,49.204607009887695,-253.39735984802246,-309.7935390472412,umbrella,0.58203125,10.097348928451538
63,4.106645584106445,49.204607009887695,-253.39735984802246,-309.7935390472412,umbrella,0.58203125,10.261425971984863
64,1.5796089172363281,69.20433044433594,-234.79566955566406,-314.8476028442383,umbrella,0.58203125,10.42405080795288
65,1.5796089172363281,67.03765869140625,-236.96234130859375,-314.8476028442383,umbrella,0.66015625,10.58717393875122
66,1.5796089172363281,67.03765869140625,-236.96234130859375,-314.8476028442383,umbrella,0.66015625,10.749976873397827
67,0.2232074737548828,63.91273498535157,-240.08726501464844,-317.56041526794434,umbrella,0.58203125,10.912792921066284
68,0.2232074737548828,63.91273498535157,-240.08726501464844,-317.56041526794434,umbrella,0.58203125,11.075464010238647
69,4.106645584106445,49.204607009887695,-253.39735984802246,-309.7935390472412,umbrella,0.41796875,11.238456010818481
70,3.0974674224853516,76.04697227478029,-227.95302772521973,-311.8118953704834,umbrella,0.5,11.401440858840942
71,4.106645584106445,44.75633621215821,-258.0689239501953,-309.7935390472412,umbrella,0.41796875,11.564239025115967
72,4.106645584106445,44.75633621215821,-258.0689239501953,-309.7935390472412,umbrella,0.41796875,11.726847887039185
73,1.5796089172363281,64.26504135131836,-239.3841552734375,-314.8476028442383,umbrella,0.66015625,11.89004898071289
74,0.2232074737548828,63.91273498535157,-240.08726501464844,-317.56041526794434,umbrella,0.58203125,12.052966833114624
75,0.2232074737548828,63.91273498535157,-240.08726501464844,-317.56041526794434,umbrella,0.58203125,12.215598821640015
76,0.2232074737548828,78.11576843261719,-224.43302154541016,-317.56041526794434,umbrella,0.66015625,12.378552913665771
77,1.2509918212890625,33.26242446899414,-270.73757553100586,-315.5048370361328,umbrella,0.41796875,12.541154861450195
78,1.5796089172363281,15.321512222290039,-287.363805770874,-314.8476028442383,umbrella,0.73046875,12.704231023788452
79,1.5796089172363281,15.321512222290039,-287.363805770874,-314.8476028442383,umbrella,0.73046875,12.867096900939941
80,3.0974674224853516,75.26769638061523,-224.43302154541016,-311.8118953704834,umbrella,0.73046875,13.030714988708496
81,3.0974674224853516,50.876197814941406,-250.43136596679688,-311.8118953704834,umbrella,0.66015625,13.193954944610596
82,1.577291488647461,40.49549102783203,-263.50450897216797,-314.85222816467285,bench,0.2109375,13.356573820114136
83,0.0,107.36489295959474,-196.63510704040527,-313.6545753479004,umbrella,0.5,13.519474983215332
84,0.0,39.309349060058594,-264.6906509399414,-319.3294334411621,umbrella,0.73046875,13.682293891906738
85,3.0974674224853516,5.715627670288087,-295.1832294464112,-311.8118953704834,bench,0.26953125,13.84553599357605
86,3.0974674224853516,5.715627670288087,-295.1832294464112,-311.8118953704834,bench,0.26953125,14.008302927017212
87,0.0,102.72019386291505,-201.27980613708496,-313.6545753479004,umbrella,0.66015625,14.170950889587402
88,0.0,64.83102798461914,-239.16897201538086,-319.3294334411621,umbrella,0.5,14.334155797958374
89,3.0974674224853516,35.68775177001953,-268.31224822998047,-311.8118953704834,umbrella,0.5,14.497757911682129
90,0.0,125.50437927246095,-178.4286880493164,-318.13249588012695,umbrella,0.33984375,14.66073989868164
91,0.0,125.50437927246095,-178.4286880493164,-318.13249588012695,umbrella,0.33984375,14.82329797744751
92,23.49066734313965,125.50437927246095,-178.4286880493164,-296.50933265686035,umbrella,0.26953125,14.98628282546997
93,9.02308464050293,21.85291290283203,-282.14708709716797,-304.1856098175049,bench,0.41796875,15.149109840393066
94,9.02308464050293,21.85291290283203,-282.14708709716797,-304.1856098175049,bench,0.41796875,15.311702013015747
95,4.4317626953125,141.59114837646484,-162.40885162353516,-314.3462371826172,bench,0.2109375,15.474577903747559
96,2.7719497680664062,149.4918727874756,-154.5081272125244,-314.3462371826172,train,0.26953125,16.126855850219727
97,2.7719497680664062,149.4918727874756,-154.5081272125244,-314.3462371826172,train,0.26953125,16.289812803268433
98,8.469524383544922,130.43896675109863,-173.56103324890137,-311.5304756164551,umbrella,0.26953125,16.45305585861206
99,0.0,136.90133094787598,-167.09866905212402,-318.13249588012695,bed,0.2109375,16.61585783958435
100,0.0,133.68451118469238,-170.31548881530762,-320.0,bed,0.2109375,16.779058933258057
101,0.0,133.68451118469238,-170.31548881530762,-320.0,bed,0.2109375,16.94208788871765
102,12.97450065612793,135.34430503845215,-168.65569496154785,-307.02549934387207,umbrella,0.26953125,17.105340003967285
103,1.577291488647461,17.664833068847656,-286.33516693115234,-314.85222816467285,umbrella,0.5,19.18822979927063
104,0.0,138.56114387512207,-165.43885612487793,-318.13249588012695,umbrella,0.33984375,19.18822979927063
105,3.0974674224853516,46.670475006103516,-257.3295249938965,-311.8118953704834,umbrella,0.26953125,19.355961799621582
106,1.5796089172363281,65.35636901855469,-238.6436309814453,-314.8476028442383,umbrella,0.41796875,19.52301597595215
107,0.0,72.58293151855469,-231.4170684814453,-319.3294334411621,umbrella,0.33984375,19.695660829544067
108,1.577291488647461,8.19025993347168,-295.8097400665283,-314.85222816467285,bed,0.2109375,19.866364002227783
109,1.577291488647461,8.19025993347168,-295.8097400665283,-314.85222816467285,bed,0.2109375,20.028916835784912
110,1.5796089172363281,15.520172119140627,-288.4798278808594,-314.8476028442383,train,0.2109375,20.191696882247925
111,0.0,28.637065887451175,-275.3629341125488,-307.5627136230469,keyboard,0.2109375,20.524358987808228
112,1.5796089172363281,60.29500007629395,-243.70499992370605,-314.8476028442383,bed,0.2109375,20.693952798843384
113,1.5796089172363281,60.29500007629395,-243.70499992370605,-314.8476028442383,bed,0.2109375,20.85729694366455
114,3.3759689331054688,1.577291488647461,-302.42270851135254,-315.1780700683594,bench,0.2109375,21.678624868392944
115,11.61585807800293,82.99521446228027,-220.37030220031738,-306.1674213409424,umbrella,0.41796875,21.849212884902954
116,11.61585807800293,82.99521446228027,-220.37030220031738,-306.1674213409424,umbrella,0.41796875,22.01191782951355
117,1.2754440307617188,94.8801612854004,-209.1198387145996,-315.4559326171875,bed,0.26953125,22.17451000213623
118,3.071613311767578,3.0716133117675786,-300.9283866882324,-306.16743087768555,chair,0.33984375,23.172752857208252
119,0.0,63.65907669067383,-235.05081176757812,-319.3294334411621,bed,0.41796875,23.34042191505432
120,0.0,78.24449539184572,-222.51575469970703,-319.3294334411621,bed,0.58203125,23.50863289833069
121,0.0,78.24449539184572,-222.51575469970703,-319.3294334411621,bed,0.58203125,23.675752878189087
122,1.5796089172363281,82.23603248596191,-214.53269004821777,-314.8476028442383,bed,0.58203125,24.009816884994507
123,0.0,93.3265781402588,-210.6734218597412,-319.3294334411621,umbrella,0.26953125,24.177165031433105
124,0.0,92.49568939208986,-210.64918518066406,-319.3294334411621,bench,0.2109375,24.34380602836609
125,0.0,92.49568939208986,-210.64918518066406,-319.3294334411621,bench,0.2109375,24.5065438747406
126,3.0974674224853516,22.130794525146484,-279.4413757324219,-311.8118953704834,umbrella,0.2109375,24.669086933135986
127,1.5796089172363281,53.7405014038086,-243.79741668701172,-314.8476028442383,bed,0.2109375,24.831705808639526
128,1.5796089172363281,53.7405014038086,-243.79741668701172,-314.8476028442383,bed,0.2109375,24.994452953338623
129,123.83621215820312,137.47739791870117,-7.183132171630859,-8.781814575195312,sports ball,0.26953125,25.64464497566223
130,123.83621215820312,137.47739791870117,-7.183132171630859,-8.781814575195312,sports ball,0.26953125,25.807204961776733
131,0.0,34.33947563171387,-269.66052436828613,-319.3294334411621,umbrella,0.2109375,25.969888925552368
132,0.0,82.42233276367188,-221.57766723632812,-319.3294334411621,umbrella,0.33984375,26.13252282142639
133,0.0,82.42233276367188,-221.57766723632812,-319.3294334411621,umbrella,0.33984375,26.295176029205322
134,0.0,82.42233276367188,-221.57766723632812,-319.3294334411621,bed,0.33984375,26.45793890953064
135,0.0,82.42233276367188,-221.57766723632812,-319.3294334411621,bed,0.33984375,26.620317935943604
136,0.0,30.749549865722656,-273.25045013427734,-317.55165100097656,umbrella,0.33984375,26.78304886817932
137,0.0,26.077880859375004,-277.922119140625,-317.55165100097656,umbrella,0.26953125,26.945837020874023
138,0.0,26.077880859375004,-277.922119140625,-317.55165100097656,umbrella,0.26953125,27.108664989471436
139,3.0974674224853516,19.779672622680668,-284.22032737731934,-311.8118953704834,umbrella,0.26953125,27.271482944488525
140,0.24938583374023438,61.68710708618164,-242.31289291381836,-311.81188583374023,umbrella,0.33984375,27.434054851531982
141,0.0,40.26499748229981,-262.826623916626,-314.6433448791504,umbrella,0.33984375,27.596843004226685
142,0.0,81.01713180541992,-222.51575469970703,-313.6545753479004,bench,0.2109375,28.085035800933838
143,0.0,81.01713180541992,-222.51575469970703,-313.6545753479004,bench,0.2109375,28.247565984725952
144,1.5796089172363281,78.96600723266602,-225.03399276733398,-314.8476028442383,bench,0.2109375,28.410244941711426
145,28.483355045318604,170.41202545166016,-12.654876708984375,-21.105716228485107,sports ball,0.2109375,28.410244941711426
146,1.5796089172363281,74.74960327148438,-229.25039672851562,-314.8476028442383,bench,0.2109375,28.572784900665283
147,4.332301020622253,158.33539009094238,-14.916276931762695,-16.342886090278625,sports ball,0.33984375,28.89947199821472
148,1.5796089172363281,49.64617729187012,-254.35382270812988,-314.8476028442383,bench,0.26953125,28.89947199821472
149,4.332301020622253,158.33539009094238,-14.916276931762695,-16.342886090278625,sports ball,0.33984375,29.062158823013306
150,1.5796089172363281,49.64617729187012,-254.35382270812988,-314.8476028442383,bench,0.26953125,29.062158823013306
151,23.55128765106201,175.22314071655273,-16.04705810546875,-15.471334457397461,sports ball,0.58203125,29.225291967391968
152,0.0,84.51128005981447,-219.48871994018555,-319.3294334411621,bed,0.26953125,29.225291967391968
153,4.106645584106445,42.37748146057129,-261.6225185394287,-309.7935390472412,train,0.26953125,29.38785195350647
154,4.908108711242676,193.99053573608398,-14.381141662597656,-15.191271305084229,sports ball,0.58203125,29.550643920898438
155,176.22852325439453,150.68115234375,-14.381141662597685,-8.943710327148438,sports ball,0.26953125,29.550643920898438
156,1.044400930404663,191.31214141845703,-16.34288787841797,-13.865189552307129,sports ball,0.26953125,29.71351385116577
157,172.03252792358398,158.54382514953613,-13.36775779724124,-9.979743957519531,sports ball,0.2109375,29.71351385116577
158,1.044400930404663,191.31214141845703,-16.34288787841797,-13.865189552307129,sports ball,0.26953125,29.876302003860474
159,172.03252792358398,158.54382514953613,-13.36775779724124,-9.979743957519531,sports ball,0.2109375,29.876302003860474
160,1.6360563039779663,175.79391479492188,-15.471343994140653,-11.550191044807434,sports ball,0.66015625,30.03886079788208
161,175.71231842041016,150.33737182617188,-10.541954040527344,-10.541954040527344,sports ball,0.58203125,30.03886079788208
162,2.8917688131332397,178.25210571289062,-19.263343811035156,-10.736296772956848,sports ball,0.5,30.20159101486206
163,1.5796089172363281,87.78130531311035,-214.53269004821777,-314.8476028442383,car,0.58203125,30.364705801010132
164,154.13806915283203,153.89869689941406,-11.341114044189453,-13.125762939453125,sports ball,0.58203125,30.527277946472168
165,0.0,48.98128509521485,-255.01871490478516,-314.6433448791504,train,0.2109375,30.527277946472168
166,154.13806915283203,153.89869689941406,-11.341114044189453,-13.125762939453125,sports ball,0.58203125,30.689984798431396
167,0.0,48.98128509521485,-255.01871490478516,-314.6433448791504,train,0.2109375,30.689984798431396
168,141.8010711669922,154.3798828125,-15.471343994140625,-11.55019760131836,sports ball,0.91015625,31.01513385772705
169,164.0512466430664,163.1389045715332,-17.581787109375,-15.191268920898438,sports ball,0.7890625,31.177997827529907
170,154.7928810119629,168.13446044921875,-16.64417266845703,-16.34288787841797,sports ball,0.58203125,31.34074592590332
171,154.7928810119629,168.13446044921875,-16.64417266845703,-16.34288787841797,sports ball,0.58203125,31.503137826919556
172,184.5001220703125,156.4367961883545,-17.581796646118164,-12.425765991210938,sports ball,0.33984375,31.665872812271118
173,178.9006805419922,163.6282730102539,-15.471343994140653,-14.916267395019531,sports ball,0.41796875,31.82866382598877
174,194.61822509765625,162.1663475036621,-17.263526916503935,-13.125762939453125,sports ball,0.58203125,31.99164080619812
175,1.5796089172363281,82.42233276367188,-221.57766723632812,-314.8476028442383,bench,0.33984375,31.99164080619812
176,2.044496536254883,161.66305541992188,-142.33694458007812,-239.0029811859131,bench,0.33984375,31.99164080619812
177,189.19622421264648,155.62047958374023,-16.951026916503935,-14.916267395019531,sports ball,0.5,32.154430866241455
178,0.0,65.35636901855469,-238.6436309814453,-319.3294334411621,bench,0.41796875,32.154430866241455
179,189.19622421264648,155.62047958374023,-16.951026916503935,-14.916267395019531,sports ball,0.5,32.31761384010315
180,0.0,65.35636901855469,-238.6436309814453,-319.3294334411621,bench,0.41796875,32.31761384010315
181,172.71404266357422,154.92515563964844,-16.64417266845703,-18.236045837402344,sports ball,0.73046875,32.48040294647217
182,180.79042434692383,148.4707736968994,-18.236055374145508,-17.581787109375,sports ball,0.7890625,32.64306282997131
183,163.19250106811523,148.10827255249023,-17.263526916503906,-16.34288787841797,sports ball,0.7890625,32.805805921554565
184,164.02013778686523,150.61628341674805,-17.905941009521484,-16.951026916503906,sports ball,0.87890625,32.96854591369629
185,164.02013778686523,150.61628341674805,-17.905941009521484,-16.951026916503906,sports ball,0.87890625,33.131194829940796
186,167.13106155395508,175.6333923339844,-21.105728149414034,-20.3485107421875,sports ball,0.41796875,33.29394197463989
187,0.0,220.59759140014648,-83.40240859985352,-179.59484100341797,bench,0.41796875,33.45670700073242
188,5.541181564331055,184.34497833251953,-119.65502166748047,-195.49382209777832,bench,0.26953125,33.45670700073242
189,198.79549026489258,140.24582862854004,-21.105718612670927,-18.572235107421875,sports ball,0.5,33.61944890022278
190,198.56279373168945,139.82824325561523,-25.335922241210938,-17.905921936035156,sports ball,0.66015625,33.78227496147156
191,0.0,72.58293151855469,-231.4170684814453,-319.3294334411621,bench,0.2109375,33.78227496147156
192,198.56279373168945,139.82824325561523,-25.335922241210938,-17.905921936035156,sports ball,0.66015625,33.94503092765808
193,0.0,72.58293151855469,-231.4170684814453,-319.3294334411621,bench,0.2109375,33.94503092765808
194,17.213459014892578,238.20102691650393,-65.79897308349607,-216.90956115722656,bench,0.26953125,34.108908891677856
195,1.994161605834961,48.98128509521485,-255.01871490478516,-309.7935199737549,train,0.2109375,34.108908891677856
196,209.9825096130371,152.1285343170166,-21.105718612670927,-19.618492126464844,sports ball,0.2109375,34.108908891677856
197,208.98067474365234,160.36298751831055,-28.792037963867216,-18.572235107421875,sports ball,0.33984375,34.27143383026123
198,0.2232074737548828,74.642333984375,-229.357666015625,-317.56041526794434,train,0.2109375,34.27143383026123
199,208.51255416870117,153.79742622375488,-22.2946643829346,-23.12427520751953,sports ball,0.87890625,34.43419289588928
200,0.2232074737548828,91.53944969177246,-212.46055030822754,-317.56041526794434,bench,0.26953125,34.43419289588928
201,215.7948875427246,152.73128509521484,-24.426956176757812,-22.7056884765625,sports ball,0.66015625,34.59712290763855
202,0.0,84.51128005981447,-219.48871994018555,-319.3294334411621,bench,0.33984375,34.59712290763855
203,215.7948875427246,152.73128509521484,-24.426956176757812,-22.7056884765625,sports ball,0.66015625,34.75981783866882
204,0.0,84.51128005981447,-219.48871994018555,-319.3294334411621,bench,0.33984375,34.75981783866882
205,179.31137084960938,158.0306625366211,-22.7056884765625,-21.105728149414062,sports ball,0.87890625,34.922717809677124
206,3.0974674224853516,46.670475006103516,-257.3295249938965,-311.8118953704834,bench,0.2109375,34.922717809677124
207,180.81436157226562,158.69598388671878,-25.33592224121091,-21.494827270507812,sports ball,0.7890625,35.08547282218933
208,1.5796089172363281,62.58373260498047,-241.41626739501953,-314.8476028442383,bench,0.26953125,35.08547282218933
209,201.86800003051758,181.28477096557617,-41.490211486816435,-28.270835876464844,sports ball,0.33984375,35.24831986427307
210,4.106645584106445,28.190364837646484,-275.8096351623535,-309.7935390472412,train,0.2109375,35.24831986427307
211,214.29128646850586,179.02894973754886,-26.763191223144503,-26.278724670410156,sports ball,0.41796875,35.41152787208557
212,0.0,97.1749210357666,-206.8250789642334,-319.3294334411621,bench,0.33984375,35.41152787208557
213,214.29128646850586,179.02894973754886,-26.763191223144503,-26.278724670410156,sports ball,0.41796875,35.57404184341431
214,0.0,97.1749210357666,-206.8250789642334,-319.3294334411621,bench,0.33984375,35.57404184341431
215,231.5650749206543,155.0176239013672,-29.863433837890625,-29.863433837890625,sports ball,0.58203125,35.73724889755249
216,221.36724472045898,159.7971534729004,-28.792037963867188,-29.322853088378906,sports ball,0.58203125,35.899904012680054
217,237.92486190795898,171.49587631225586,-37.86842346191406,-26.76319122314453,sports ball,0.66015625,36.062819957733154
218,232.6841163635254,185.38900375366214,-35.20000457763672,-29.322853088378906,sports ball,0.33984375,36.22566890716553
219,232.6841163635254,185.38900375366214,-35.20000457763672,-29.322853088378906,sports ball,0.33984375,36.38846302032471
220,246.89680099487305,169.06301498413086,-36.509857177734375,-33.93714904785156,sports ball,0.7890625,36.55138087272644
221,255.3604507446289,160.91739654541018,-37.86842346191406,-31.545753479003906,sports ball,0.7890625,36.71406388282776
222,213.59848022460938,169.4706916809082,-34.56279754638675,-33.322792053222656,sports ball,0.66015625,36.87842392921448
223,218.99452209472656,170.70693969726562,-37.18292236328125,-35.20000457763672,sports ball,0.73046875,37.04224991798401
224,218.99452209472656,170.70693969726562,-37.18292236328125,-35.20000457763672,sports ball,0.73046875,37.20550990104675
225,6.21912956237793,42.37748146057129,-261.6225185394287,-309.7935199737549,train,0.58203125,37.36834692955017
226,214.7301483154297,186.58035278320312,-40.7391357421875,-33.32283020019531,sports ball,0.66015625,37.53109288215637
227,0.0,55.54203987121583,-248.45796012878418,-320.0,car,0.26953125,37.70222592353821
228,270.8839797973633,208.3548355102539,-52.524070739746094,-43.00682067871094,sports ball,0.26953125,37.70222592353821
229,0.0,70.37630081176758,-233.62369918823242,-319.3294334411621,car,0.5,37.86823296546936
230,0.0,49.64617729187012,-254.35382270812988,-319.3294334411621,train,0.2109375,38.03908085823059
231,0.0,49.64617729187012,-254.35382270812988,-319.3294334411621,train,0.2109375,38.20511293411255
232,0.0,38.95437240600587,-262.2791290283203,-319.3294334411621,keyboard,0.66015625,39.83614802360535
233,24.27408218383789,3.2709980010986333,-172.66135215759277,-239.8838996887207,keyboard,0.26953125,39.83614802360535
234,0.2232074737548828,43.822383880615234,-260.17761611938477,-317.56041526794434,suitcase,0.58203125,39.99918293952942
235,0.2232074737548828,43.822383880615234,-260.17761611938477,-317.56041526794434,suitcase,0.58203125,40.16183686256409
236,44.7563362121582,2.3570728302001953,-157.58934020996094,-258.0689239501953,keyboard,0.41796875,40.32465386390686
237,0.2232074737548828,55.990962982177734,-245.89801788330078,-317.56041526794434,keyboard,0.26953125,40.32465386390686
238,0.0,50.827398300170906,-253.1726016998291,-320.0,bed,0.26953125,40.487560987472534
239,0.0,54.749746322631836,-249.25025367736816,-319.3294334411621,bed,0.2109375,40.65070199966431
240,0.0,54.749746322631836,-249.25025367736816,-319.3294334411621,bed,0.2109375,40.813267946243286
241,0.0,42.08198547363282,-261.9180145263672,-319.3294334411621,bench,0.26953125,40.97577381134033
242,0.0,68.8826847076416,-235.1173152923584,-319.6392250061035,bed,0.41796875,41.13851881027222
243,0.0,68.8826847076416,-235.1173152923584,-319.6392250061035,bed,0.41796875,41.30122494697571
244,0.0,16.00123405456543,-287.99876594543457,-319.66413497924805,bench,0.2109375,41.46385383605957
245,0.0,32.86203384399414,-271.13796615600586,-317.55165100097656,bed,0.26953125,41.78931498527527
246,18.024234771728516,3.428654670715332,-154.2110776901245,-297.03907012939453,keyboard,0.33984375,42.27794885635376
247,0.2232074737548828,53.72428894042969,-250.2757110595703,-317.56041526794434,keyboard,0.33984375,42.27794885635376
248,0.0,74.74960327148438,-229.25039672851562,-319.3294334411621,bed,0.66015625,42.44058585166931
249,1.5796089172363281,62.58373260498047,-241.41626739501953,-314.8476028442383,bed,0.33984375,42.603391885757446
250,0.0,84.51128005981447,-219.48871994018555,-319.3294334411621,bed,0.66015625,42.92941498756409
251,0.0,84.51128005981447,-219.48871994018555,-319.3294334411621,bed,0.66015625,43.092195987701416
252,71.47168159484863,228.1984519958496,-42.255096435546875,-32.7195930480957,sports ball,0.87890625,43.255268812179565
253,71.49276733398438,227.72850036621097,-45.45837402343747,-31.545734405517578,sports ball,0.66015625,43.41796684265137
254,160.8370018005371,212.02411651611328,-43.827476501464844,-35.20000457763672,sports ball,0.58203125,43.580580949783325
255,170.0812530517578,215.81247329711914,-43.827476501464844,-37.86842346191406,sports ball,0.41796875,43.74373698234558
256,170.0812530517578,215.81247329711914,-43.827476501464844,-37.86842346191406,sports ball,0.41796875,43.906747817993164
257,1.5796089172363281,31.566839218139652,-272.43316078186035,-314.8476028442383,bed,0.73046875,44.06938982009888
258,251.90793991088867,201.90612792968753,-50.63968658447263,-45.429534912109375,sports ball,0.5,44.06938982009888
