,x,y,x_vel,y_vel,x_acc,y_acc,yaw,yaw_rate
53,-0.533291964844216,-4.810859986916904,0.7463506455674934,-0.539939330941511,-1.5259723737472322,-0.2517766226870034,-4.810859986916904,1.0
54,-0.43846272843312584,-5.304590116450112,0.5329571874264772,-0.5704583937178072,-1.2294119287106557,-1.750963540270726,-5.304590116450112,1.0
55,-0.36845909150140577,-4.137883834280144,0.363461073900206,-0.8043887631550908,0.9626028903394359,-0.8872812582513122,-4.137883834280144,1.0
56,-0.3000126720672645,-5.604901294306459,0.49546883695556837,-0.9208143602840593,-0.3134455446460256,-1.4002729490820918,-5.604901294306459,1.0
57,-0.22238431595095284,-4.450247846157911,0.4512375107870332,-1.1026439849577632,0.6085585451042731,-1.0814298579305168,-4.450247846157911,1.0
58,-0.14139403624322855,-4.621124537247521,0.533450976959387,-1.2431486482422431,-1.300650658476949,1.0638483358782933,-4.621124537247521,1.0
59,-0.06740652475437582,-4.376337687753751,0.35322779091535095,-1.0879861068467953,1.6657970783995282,0.4106921561781761,-4.376337687753751,1.0
60,0.00839861536758588,-4.928855007604799,0.5810137213513833,-1.0231602463485763,1.6787184947215188,4.327118330448042,-4.928855007604799,1.0
61,0.11213534956977748,-4.0715112431717975,0.8069009037358854,-0.4260614167960061,1.4433437264495854,0.9366100820257652,-4.0715112431717975,1.0
62,0.2389725922456402,-4.307834088959577,0.9979983045124565,-0.2958287562498697,1.440301698707877,0.23514891220787082,-4.307834088959577,1.0
63,0.393563392320447,-4.372457475320933,1.1900243512227477,-0.2611715005594872,0.15724910564070438,0.5371149653084587,-4.372457475320933,1.0
64,0.5661080799752354,-3.7559371657011997,1.2046637822644994,-0.18341207905751566,-1.6597916356001503,2.046035448292679,-3.7559371657011997,1.0
65,0.7147724551779558,-4.489122168959697,0.9728789095491127,0.0943124202829483,-1.6144926139593478,1.1325145083640211,-4.489122168959697,1.0
66,0.8302761396569995,-4.745089894255027,0.748535636258944,0.24682165844690496,0.9187600028319418,-0.6483503509631643,-4.745089894255027,1.0
67,0.941075200451071,-6.723495819544112,0.8717569199744454,0.1550071314879454,-0.2992059789873385,0.34637287557334384,-6.723495819544112,1.0
68,1.0562292652906191,-4.5257522763756635,0.8251901120573474,0.20177241785507516,1.0101429106788395,-0.6138436002598002,-4.5257522763756635,1.0
69,1.1773778968556416,-4.683798427096751,0.9584896608649338,0.1162585948190293,-2.4835104854769154,-2.7888148027512254,-4.683798427096751,1.0
70,1.2880872985162186,-5.056083237338637,0.6065218309866534,-0.27336622862560933,0.5037344753809596,-1.2427637252381591,-5.056083237338637,1.0
71,1.381419989872641,-5.616249369639021,0.6730495844669453,-0.4426430480078926,-3.457169998662759,-1.453370203624654,-5.616249369639021,1.0
72,1.4486450507553332,-4.7589896510955505,0.1933965867602061,-0.6391683458986013,-0.666745493205763,-0.6876720278921945,-4.7589896510955505,1.0
73,1.4764971135842289,-3.945968314462133,0.10366088171605181,-0.7268591999023044,-1.579478064986706,0.3929051350439451,-3.945968314462133,1.0
74,1.4824657059043695,-5.540826564624483,-0.11006966912544733,-0.6674122305750856,-0.4973245675641391,0.0324818553437034,-5.540826564624483,1.0
75,1.4716611263336206,-4.8815411771809405,-0.17451764594216038,-0.6574833955953914,1.9111364406127835,0.2366366719220807,-4.8815411771809405,1.0
76,1.4735737073441944,-5.058536811289394,0.09373851278049208,-0.6192269853270137,0.2725134546847996,0.2123143573976671,-5.058536811289394,1.0
77,1.4976303596887033,-4.505114425974022,0.1340613705410835,-0.5835944182078189,0.6614286215391838,0.5095234224185425,-4.505114425974022,1.0
78,1.5301779939950562,-5.794550335489645,0.23007909397111515,-0.5054240390611731,0.5509562964464991,3.1985494754190356,-5.794550335489645,1.0
79,1.573559155974151,-4.637645009442119,0.3101196787396376,-0.036989395789611114,-0.4597603170596418,0.3182778954758505,-4.637645009442119,1.0
80,1.6140870188260255,-3.5122489205712584,0.24274208417189053,0.009556624562602244,-2.716212223442753,2.1052554838821598,-3.5122489205712584,1.0
81,1.619370955170568,-5.350194193308221,-0.14630997203735735,0.31100003447239183,-0.4725221029236435,0.23626668786945326,-5.350194193308221,1.0
82,1.5872044727172236,-4.5703595812661675,-0.2141087846775872,0.3438997026759916,1.3311204278197377,0.06613663354172969,-4.5703595812661675,1.0
83,1.5660672977861243,-4.128683368578604,-0.01582296217754536,0.350631250806507,-1.2627482893579405,0.6462761095171958,-4.128683368578604,1.0
84,1.546670145827565,-4.431906651484742,-0.193641091902041,0.43976195367289406,0.6229794736255716,-1.2698617833919157,-4.431906651484742,1.0
85,1.520323673937089,-4.867630596447475,-0.09528423051717337,0.24307849816374089,-2.054460005060679,0.23041283746504426,-4.867630596447475,1.0
86,1.479763187877652,-5.119966345547304,-0.39781132529598245,0.27524196999554995,-0.8222106053108968,-0.8586226804872272,-5.119966345547304,1.0
87,1.4102038153099044,-4.197214447147303,-0.5116521950045518,0.14824889660310778,0.41709007130962905,-1.9482984977485598,-4.197214447147303,1.0
88,1.3399692462715036,-4.926544084553809,-0.44469158861351854,-0.13547712000547174,-0.8994315425384485,-1.0465527455540813,-4.926544084553809,1.0
89,1.2649560274703735,-3.8243862362047283,-0.5744881782727469,-0.29223375814596847,2.1659819656330095,-0.5509321082579506,-3.8243862362047283,1.0
90,1.2069756424544802,-3.316991484468769,-0.24867331658619804,-0.3707670175633834,0.5047552238331272,2.1184799940848094,-3.316991484468769,1.0
91,1.1771073782645658,-4.360061217509202,-0.16895564257075565,-0.05082718563049761,-0.7095673233339808,1.3427507468415016,-4.360061217509202,1.0
92,1.1450527989586263,-3.755761645467127,-0.26656305255189094,0.14108441102814742,0.3180810759946575,0.9425972264648721,-3.755761645467127,1.0
93,1.107708649823041,-3.8717280541707866,-0.21624572302051162,0.27581082544596686,-1.2995667913579902,2.142493844359478,-3.8717280541707866,1.0
94,1.058158587462005,-4.058338879408617,-0.40022409474963855,0.5833032443859649,0.9016866344837133,1.6030963009993533,-4.058338879408617,1.0
95,1.002549468041964,-4.739660248899019,-0.26499820272198016,0.8085647454450519,-0.7283391851294361,-1.0677525633031122,-4.739660248899019,1.0
96,0.9473878938394182,-3.945607485157895,-0.36603351974087395,0.6467779394669981,-0.4205277649104238,-0.6908335995372545,-3.945607485157895,1.0
97,0.8845432382932966,-2.5160859733596084,-0.4206894533062664,0.5424632758597984,-2.967408417285811,0.5710897750762085,-2.5160859733596084,1.0
98,0.7836654791371837,-3.9180715210583967,-0.8580703571637349,0.622956046956983,-0.4133076508346476,-0.09351263281617261,-3.9180715210583967,1.0
99,0.6482860448554314,-3.0095434440093154,-0.908056817807922,0.6039023112337254,0.09917371592550095,-0.44967529166170234,-3.0095434440093154,1.0
100,0.5068275494646703,-4.232788934425399,-0.8828686330354675,0.5306738686130752,-1.8105951526678807,-1.644872931212758,-4.232788934425399,1.0
101,0.3573524580366334,-4.494922465013512,-1.1306061133729501,0.2917698656239417,0.9374568753396568,-0.7520401297537257,-4.494922465013512,1.0
102,0.19916247965918482,-4.991942953924195,-0.9818885004711376,0.1796914099388579,-2.399091650538039,-0.7905184663483349,-4.991942953924195,1.0
103,0.02427084954485092,-3.94867996719246,-1.327056699778568,0.0607361975052113,-1.1626285107457257,-1.1021973641796028,-3.94867996719246,1.0
104,-0.17651092501599266,-3.009958809338169,-1.477574236142618,-0.0958471394272335,0.0679546472827699,-1.8973932954191128,-3.009958809338169,1.0
105,-0.38771928085780083,-4.418068058788645,-1.4523623175954243,-0.3672996555558003,-0.7580768080085923,-0.1531222479169918,-4.418068058788645,-0.9752768482397154
106,-0.6052439409894765,-3.6983064935833005,-1.5479164317012177,-0.3863701233488303,-0.05930225424248403,0.15433485411038056,-3.6983064935833005,-0.999694382883519
107,-0.8269451205490521,-6.096806311001589,-1.540305226692398,-0.3606411683356701,-1.0333927771029487,-0.37964610753996914,-6.096806311001589,-0.9999962220908244
108,-1.058183359562795,-4.830196466220999,-1.6753822251123758,-0.4129211106143097,-0.6391042876343543,0.5163555051079676,-4.830196466220999,-0.9999999532990891
109,-1.3039339775762742,-6.357711930354065,-1.7504131912103833,-0.33451860257772276,-0.012176699053107698,0.014227022296176783,-6.357711930354065,-0.9999999994227031
110,-1.5534755797539368,-5.8827757470214666,-1.734093734890444,-0.32941325361340784,-0.3195187824353697,-0.08816104811669725,-5.8827757470214666,-0.9999999999928637
111,-1.8015830619107533,-4.7040610988567035,-1.761965161296997,-0.339062633393761,0.7171831728923413,-0.49434803632466184,-4.7040610988567035,0.9752768482398035
112,-2.03002846190652,-4.377424645926665,-1.6468895119616436,-0.4027062460511679,0.21937140005999234,2.748267707781484,-4.377424645926665,0.9996943828835201
113,-2.25203354534288,-3.0770479054291586,-1.5996928447018095,-0.023697215375973985,0.7203177249614358,-0.13845560185602235,-3.0770479054291586,0.9999962220908244
114,-2.464397070982222,-3.2461651336017887,-1.4848318593365797,-0.042322413452337414,-1.3451531219977477,-1.068911396096511,-3.2461651336017887,0.9999999532990891
115,-2.682250281589343,-3.7420573812591416,-1.6540728954202237,-0.1889827457733523,-0.3306183553183435,0.06559887161051137,-3.7420573812591416,0.9999999994227031
116,-2.90822317314625,-4.735861635291816,-1.6812515258901726,-0.17840457575046342,-2.3770421486462054,0.9913123995755335,-4.735861635291816,0.9999999999928637
117,-3.169970183321747,-3.8221490387693793,-1.9994356165426264,-0.036701968899461646,-0.8149257708210991,-0.5431192012591473,-3.8221490387693793,0.9999999999999117
118,-3.4456598642928826,-2.5764016067891995,-2.087664818336354,-0.1089112871909392,-0.9469102008942885,-1.9883044948835131,-2.5764016067891995,0.9999999999999989
119,-3.743904666775363,-3.918956555426508,-2.1969240801679755,-0.3824100833052725,-0.7404737186029098,-0.3562879392175906,-3.918956555426508,1.0
120,-4.041543567569786,-3.1331506856055045,-2.2730521846215193,-0.4263386416102171,0.9794257958067556,-0.9562433344184391,-3.1331506856055045,1.0
121,-4.3393266856310175,-2.9382266042335963,-2.117000375421136,-0.552052186141635,-1.0852335992370024,0.7540703317468671,-2.9382266042335963,1.0
122,-4.630746682060145,-2.9975703617712384,-2.240116235783779,-0.44621645833864615,0.5480191485776764,0.9040602779771425,-2.9975703617712384,1.0
123,-4.932882746792468,-3.7389873784300005,-2.141825153233604,-0.3178867059412826,0.4133555141367729,2.8531687967758095,-3.7389873784300005,1.0
124,-5.223397995040481,-2.82224117945697,-2.0630670076163327,0.07594437342376906,-0.06277852875944823,0.494294900770317,-2.82224117945697,1.0
125,-5.509114631808023,-2.6874596425642934,-2.050223524556097,0.14281892587953862,0.8040324259912708,0.04664472409421205,-2.6874596425642934,1.0
126,-5.786017945367147,-3.426518722278407,-1.9185609251327052,0.1478886275248825,-0.5188051457716512,1.1774664006786122,-3.426518722278407,1.0
127,-6.057444632390541,-3.3739292475853158,-1.9694341907491806,0.3076678854620856,-1.5479342266709275,4.38568363183087,-3.3739292475853158,1.0
128,-6.342285727643763,-3.1264049750702863,-2.1561963071404087,0.8924041948845658,-0.5490647238985797,1.7861437753165292,-3.1264049750702863,1.0
129,-6.659184236821196,-2.073905539396794,-2.2104926841489387,1.1335836311643672,-0.0131503006408199,-1.5439683828622535,-2.073905539396794,1.0
130,-6.961369256727405,-3.295530480089239,-2.189299719057938,0.9172912605967422,-0.9018605255154031,0.1781125694836263,-3.295530480089239,1.0
131,-7.242281914998519,-3.3107769103534914,-2.275920645656451,0.9302952890614955,-0.9820473262493532,0.7569402632218544,-3.3107769103534914,1.0
132,-7.584942977481099,-2.199616781014636,-2.391261768861866,1.028665342795568,-0.8619144039767316,3.454320010475568,-2.199616781014636,1.0
133,-7.923983922737938,-2.2476988985246322,-2.482492083587831,1.4837138216379102,1.9237287100969915,0.8490466441545772,-2.2476988985246322,1.0
134,-8.251980427422485,-3.421113672181979,-2.197554347808609,1.5842084909254834,1.028760155835886,4.507652456803747,-3.421113672181979,1.0
135,-8.55644546709919,-2.756611752838917,-2.0358725787787693,2.177130190263126,0.7478588997826481,0.5790476805111884,-2.756611752838917,1.0
136,-8.84661132256142,-1.698995541825139,-1.9114796085256265,2.2363011798706185,2.614838824990114,1.5024716169162766,-1.698995541825139,1.0
137,-9.098215130952289,-2.303187654323186,-1.528536331030077,2.4235601605473054,-0.28263745022707454,1.3746937659800211,-2.303187654323186,1.0
138,-9.32480985695159,-2.372413116103862,-1.5503238928603575,2.587898210911607,-1.17181425190137,1.7433498739891489,-2.372413116103862,-0.9752768482397154
139,-9.560640368385057,-4.7839767616356434,-1.690680649875062,2.797422540629985,-1.343020322416248,1.5087683380187304,-4.7839767616356434,-0.999694382883519
140,-9.830638963327358,-5.492805343918488,-1.8505557385950577,2.9710736881309963,-0.4668916735004751,2.133632205886804,-5.492805343918488,-0.9999962220908244
141,-10.14370146592742,-7.168335354390768,-1.8973226104120566,3.2471656847751937,-0.1694948755521174,-0.5442112236703034,-7.168335354390768,0.9752768949406262
142,-10.451940064419189,-3.975810146657587,-1.8996029678096946,3.1439416017809734,-0.7613060372993042,1.138198209820282,-3.975810146657587,0.9996943834608158
143,-10.74590737660379,-3.689389301906192,-1.981451016913971,3.2668250554343214,-1.7972575949636247,0.17676993304188182,-3.689389301906192,0.9999962220979607
144,-11.05734780871339,-4.179677160139676,-2.200423959919806,3.259386860380898,1.302568985739819,0.17227551714340525,-4.179677160139676,0.9999999532991772
145,-11.384369276281447,-3.815312365735196,-1.9970827621014537,3.2522008911512366,1.673238197739963,3.018805455448567,-3.815312365735196,0.9999999994227042
146,-11.667159933051593,-2.8232377683673895,-1.7537360970450848,3.6218442023140556,-0.46767134982797787,0.8619919685655804,-2.8232377683673895,0.9999999999928637
147,-11.936645909649533,-2.996120478850801,-1.798266295846385,3.7044185055477574,-3.035346122118714,2.61330991564709,-2.996120478850801,0.9999999999999117
148,-12.234063222375488,-3.49210431424353,-2.184662673152636,4.018490169959687,-0.2647763622216712,2.5181694823061744,-3.49210431424353,0.9999999999999989
149,-12.563812893007835,-3.189603495550313,-2.1967657900367876,4.315344058442892,0.7767087904773908,3.5218419074970253,-3.189603495550313,1.0
150,-12.884934085641522,-2.815503226539764,-2.070324335171563,4.7418844022026505,-0.2756321479227848,0.3273614545560837,-2.815503226539764,1.0
151,-13.197206477353763,-1.514594848572752,-2.0849756715341403,4.740175412745719,-0.3068990475983795,-1.4036108758843506,-1.514594848572752,1.0
152,-13.50156373074866,-3.350319392862237,-2.1042532531872733,4.504902328187065,-0.21874303502266707,-0.007067940187188038,-3.350319392862237,1.0
